household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,urban_rural
HH01560,-2.036194,30.09607,Kicukiro,Niboye,3,3.0,protected_well,improved,low,urban
HH01561,-1.995719,30.103291,Kicukiro,Masaka,3,2.0,protected_well,limited,low,rural
HH01562,-2.020675,30.085634,Kicukiro,Niboye,3,4.0,piped,improved,medium,urban
HH01563,-1.97265,30.109965,Kicukiro,Masaka,2,5.0,river_lake,improved,medium,urban
HH01564,-2.047887,30.105345,Kicukiro,Gahanga,0,2.0,piped,basic,low,urban
HH01565,-2.006603,30.108317,Kicukiro,Gahanga,0,5.0,unprotected_well,limited,low,urban
HH01566,-1.9729,30.110141,Kicukiro,Masaka,1,5.0,piped,open_defecation,medium,urban
HH01567,-2.043129,30.07195,Kicukiro,Niboye,2,5.0,protected_well,limited,high,urban
HH01568,-2.019904,30.133198,Kicukiro,Gahanga,2,2.0,river_lake,improved,medium,urban
HH01569,-2.001883,30.071342,Kicukiro,Masaka,0,3.0,unprotected_well,improved,medium,urban
HH01570,-1.994976,30.091936,Kicukiro,Masaka,0,3.0,piped,improved,low,urban
HH01571,-2.034452,30.119275,Kicukiro,Gahanga,3,2.0,unprotected_well,improved,medium,urban
HH01572,-2.021257,30.103366,Kicukiro,Gahanga,0,2.0,protected_well,improved,low,urban
HH01573,-2.020647,30.110918,Kicukiro,Gahanga,0,4.0,protected_well,basic,medium,urban
HH01574,-2.036952,30.137372,Kicukiro,Gahanga,2,4.0,piped,basic,low,urban
HH01575,-2.026671,30.066902,Kicukiro,Niboye,3,4.0,unprotected_well,open_defecation,medium,urban
HH01576,-1.983121,30.123192,Kicukiro,Masaka,2,3.0,unprotected_well,basic,high,rural
HH01577,-2.0147,30.087466,Kicukiro,Niboye,2,5.0,protected_well,improved,medium,urban
HH01578,-2.045957,30.063705,Kicukiro,Niboye,1,3.0,piped,basic,medium,urban
HH01579,-2.00846,30.131573,Kicukiro,Gahanga,3,5.0,piped,limited,low,urban
HH01580,-2.029618,30.124698,Kicukiro,Gahanga,0,3.0,protected_well,improved,high,urban
HH01581,-1.988452,30.138317,Kicukiro,Masaka,1,2.0,piped,improved,medium,urban
HH01582,-2.026054,30.145834,Kicukiro,Gahanga,1,4.0,river_lake,limited,low,urban
HH01583,-1.969704,30.073465,Kicukiro,Masaka,2,4.0,piped,improved,low,urban
HH01584,-1.982015,30.091919,Kicukiro,Masaka,2,4.0,protected_well,improved,high,urban
HH01585,-2.023348,30.145722,Kicukiro,Gahanga,4,2.0,protected_well,limited,very_low,rural
HH01586,-2.049479,30.079893,Kicukiro,Niboye,0,3.0,protected_well,limited,very_low,rural
HH01587,-1.993489,30.09249,Kicukiro,Masaka,1,2.0,river_lake,improved,medium,urban
HH01588,-2.037467,30.135164,Kicukiro,Gahanga,2,2.0,protected_well,limited,medium,urban
HH01589,-2.008599,30.070104,Kicukiro,Niboye,3,3.0,river_lake,open_defecation,very_low,rural
HH01590,-1.98513,30.124739,Kicukiro,Masaka,1,3.0,unprotected_well,open_defecation,very_low,rural
HH01591,-1.97134,30.122462,Kicukiro,Masaka,2,3.0,unprotected_well,basic,medium,urban
HH01592,-2.010082,30.086943,Kicukiro,Niboye,2,5.0,unprotected_well,open_defecation,medium,urban
HH01593,-2.039206,30.069066,Kicukiro,Niboye,3,4.0,piped,basic,high,urban
HH01594,-2.030279,30.141472,Kicukiro,Gahanga,3,3.0,piped,improved,very_low,urban
HH01595,-1.999231,30.126932,Kicukiro,Masaka,0,2.0,protected_well,limited,medium,rural
HH01596,-1.993606,30.06783,Kicukiro,Masaka,1,2.0,protected_well,improved,medium,urban
HH01597,-1.962662,30.086921,Kicukiro,Masaka,3,5.0,piped,improved,high,urban
HH01598,-2.010128,30.126271,Kicukiro,Gahanga,0,3.0,piped,improved,high,urban
HH01599,-2.041511,30.145212,Kicukiro,Gahanga,2,3.0,protected_well,limited,medium,urban
HH01600,-1.998511,30.130424,Kicukiro,Masaka,2,3.0,piped,improved,low,urban
HH01601,-2.001622,30.147187,Kicukiro,Masaka,1,4.0,piped,improved,medium,urban
HH01602,-1.98442,30.143988,Kicukiro,Masaka,2,2.0,piped,open_defecation,medium,rural
HH01603,-2.008852,30.129316,Kicukiro,Gahanga,3,1.0,protected_well,basic,low,rural
HH01604,-2.020468,30.085604,Kicukiro,Niboye,2,5.0,unprotected_well,improved,medium,urban
HH01605,-2.015349,30.109906,Kicukiro,Gahanga,1,2.0,piped,limited,medium,urban
HH01606,-2.023995,30.106131,Kicukiro,Gahanga,0,2.0,river_lake,open_defecation,medium,rural
HH01607,-2.032787,30.082266,Kicukiro,Niboye,0,4.0,protected_well,improved,high,urban
HH01608,-2.00847,30.0831,Kicukiro,Niboye,2,3.0,piped,limited,medium,urban
HH01609,-2.018486,30.093741,Kicukiro,Niboye,4,1.0,protected_well,limited,medium,rural
HH01610,-1.975794,30.121473,Kicukiro,Masaka,2,2.0,piped,improved,high,urban
HH01611,-1.96045,30.06936,Kicukiro,Masaka,0,5.0,piped,limited,low,urban
HH01612,-2.010123,30.092509,Kicukiro,Niboye,2,4.0,protected_well,improved,high,urban
HH01613,-2.036825,30.075644,Kicukiro,Niboye,2,4.0,piped,improved,medium,urban
HH01614,-2.022588,30.064575,Kicukiro,Niboye,3,1.0,unprotected_well,limited,low,rural
HH01615,-2.000349,30.085443,Kicukiro,Masaka,2,4.0,piped,improved,medium,urban
HH01616,-1.976583,30.085602,Kicukiro,Masaka,1,4.0,piped,basic,high,urban
HH01617,-2.041035,30.145634,Kicukiro,Gahanga,0,3.0,river_lake,limited,medium,urban
HH01618,-2.010792,30.12622,Kicukiro,Gahanga,3,2.0,piped,improved,low,urban
HH01619,-2.016217,30.095179,Kicukiro,Niboye,3,4.0,protected_well,improved,low,urban
HH01620,-1.987534,30.063096,Kicukiro,Masaka,2,2.0,piped,basic,high,urban
HH01621,-2.0131,30.126598,Kicukiro,Gahanga,0,1.0,river_lake,basic,very_low,rural
HH01622,-1.960869,30.060028,Kicukiro,Masaka,0,2.0,protected_well,improved,low,urban
HH01623,-2.00527,30.115443,Kicukiro,Gahanga,0,2.0,protected_well,improved,low,urban
HH01624,-2.007222,30.072966,Kicukiro,Niboye,1,4.0,piped,limited,medium,urban
HH01625,-2.008133,30.086399,Kicukiro,Niboye,2,1.0,unprotected_well,limited,high,rural
HH01626,-2.044785,30.087432,Kicukiro,Niboye,0,3.0,piped,improved,medium,urban
HH01627,-2.038471,30.082158,Kicukiro,Niboye,1,2.0,protected_well,limited,low,urban
HH01628,-2.026612,30.131501,Kicukiro,Gahanga,0,2.0,unprotected_well,basic,low,rural
HH01629,-1.974639,30.135801,Kicukiro,Masaka,1,5.0,piped,improved,medium,urban
HH01630,-2.018893,30.135461,Kicukiro,Gahanga,0,2.0,unprotected_well,open_defecation,very_low,rural
HH01631,-2.027059,30.142411,Kicukiro,Gahanga,2,2.0,protected_well,improved,very_low,urban
HH01632,-2.008721,30.098625,Kicukiro,Niboye,3,2.0,protected_well,improved,very_low,urban
HH01633,-2.026911,30.140016,Kicukiro,Gahanga,2,4.0,unprotected_well,basic,medium,urban
HH01634,-1.986204,30.065688,Kicukiro,Masaka,0,2.0,piped,basic,high,urban
HH01635,-2.04981,30.117042,Kicukiro,Gahanga,2,5.0,protected_well,improved,medium,urban
HH01636,-2.017537,30.107635,Kicukiro,Gahanga,0,2.0,piped,improved,high,urban
HH01637,-1.992473,30.070429,Kicukiro,Masaka,2,5.0,protected_well,improved,very_low,urban
HH01638,-2.020452,30.104819,Kicukiro,Gahanga,2,4.0,river_lake,open_defecation,medium,urban
HH01639,-2.015314,30.100292,Kicukiro,Niboye,2,2.0,piped,basic,low,urban
HH01640,-2.020506,30.092383,Kicukiro,Niboye,0,3.0,river_lake,improved,medium,urban
HH01641,-2.010466,30.123193,Kicukiro,Gahanga,0,2.0,protected_well,improved,medium,urban
HH01642,-1.98921,30.140274,Kicukiro,Masaka,2,4.0,piped,improved,medium,urban
HH01643,-1.981009,30.100099,Kicukiro,Masaka,0,2.0,river_lake,limited,low,rural
HH01644,-2.032133,30.066128,Kicukiro,Niboye,2,4.0,protected_well,improved,medium,urban
HH01645,-2.018927,30.116558,Kicukiro,Gahanga,3,3.0,piped,improved,high,urban
HH01646,-2.022085,30.123172,Kicukiro,Gahanga,4,2.0,river_lake,basic,very_low,rural
HH01647,-2.042986,30.144481,Kicukiro,Gahanga,0,3.0,piped,limited,medium,urban
HH01648,-2.040323,30.122277,Kicukiro,Gahanga,3,3.0,unprotected_well,improved,very_low,urban
HH01649,-2.042268,30.085977,Kicukiro,Niboye,3,2.0,river_lake,limited,very_low,urban
HH01650,-2.039433,30.098474,Kicukiro,Niboye,0,4.0,piped,improved,high,urban
HH01651,-2.010952,30.0931,Kicukiro,Niboye,0,2.0,piped,basic,medium,urban
HH01652,-1.979591,30.092345,Kicukiro,Masaka,3,4.0,piped,basic,low,urban
HH01653,-2.01563,30.105452,Kicukiro,Gahanga,2,3.0,piped,improved,medium,urban
HH01654,-2.02336,30.133228,Kicukiro,Gahanga,3,4.0,protected_well,basic,medium,urban
HH01655,-1.995692,30.116408,Kicukiro,Masaka,2,4.0,protected_well,basic,low,urban
HH01656,-1.976642,30.144936,Kicukiro,Masaka,1,2.0,river_lake,improved,low,rural
HH01657,-1.983259,30.058978,Kicukiro,Masaka,0,3.0,piped,improved,low,urban
HH01658,-1.984815,30.081413,Kicukiro,Masaka,4,3.0,river_lake,basic,very_low,rural
HH01659,-2.049181,30.082504,Kicukiro,Niboye,1,4.0,piped,limited,low,urban
HH01660,-2.028381,30.110335,Kicukiro,Gahanga,1,5.0,protected_well,basic,low,urban
HH01661,-2.018905,30.134802,Kicukiro,Gahanga,5,1.0,unprotected_well,open_defecation,medium,rural
HH01662,-2.044017,30.139365,Kicukiro,Gahanga,5,2.0,unprotected_well,basic,medium,rural
HH01663,-2.044764,30.114126,Kicukiro,Gahanga,2,5.0,piped,basic,medium,urban
HH01664,-2.023141,30.089004,Kicukiro,Niboye,1,3.0,protected_well,basic,very_low,urban
HH01665,-2.046213,30.139454,Kicukiro,Gahanga,2,5.0,protected_well,basic,high,urban
HH01666,-2.040306,30.103006,Kicukiro,Gahanga,3,3.0,protected_well,limited,very_low,rural
HH01667,-2.032413,30.068414,Kicukiro,Niboye,0,5.0,piped,basic,high,urban
HH01668,-2.024039,30.060096,Kicukiro,Niboye,4,1.0,river_lake,limited,very_low,rural
HH01669,-1.993392,30.121201,Kicukiro,Masaka,0,2.0,piped,basic,medium,urban
HH01670,-2.040882,30.076035,Kicukiro,Niboye,2,3.0,protected_well,limited,medium,urban
HH01671,-2.04949,30.087516,Kicukiro,Niboye,0,2.0,piped,improved,medium,urban
HH01672,-2.0361,30.145906,Kicukiro,Gahanga,2,3.0,piped,improved,low,urban
HH01673,-2.046265,30.082556,Kicukiro,Niboye,0,3.0,piped,basic,low,urban
HH01674,-2.032425,30.082037,Kicukiro,Niboye,3,3.0,piped,basic,medium,urban
HH01675,-1.991413,30.11253,Kicukiro,Masaka,3,3.0,piped,improved,medium,urban
HH01676,-1.989233,30.075594,Kicukiro,Masaka,2,3.0,unprotected_well,limited,very_low,rural
HH01677,-2.021692,30.069222,Kicukiro,Niboye,0,3.0,unprotected_well,limited,low,rural
HH01678,-1.983898,30.072388,Kicukiro,Masaka,2,3.0,piped,basic,low,urban
HH01679,-2.028838,30.080692,Kicukiro,Niboye,1,3.0,protected_well,basic,low,urban
HH01680,-1.97655,30.125256,Kicukiro,Masaka,1,5.0,river_lake,improved,low,urban
HH01681,-2.008635,30.065069,Kicukiro,Niboye,2,3.0,protected_well,open_defecation,low,rural
HH01682,-1.966839,30.11954,Kicukiro,Masaka,0,5.0,piped,improved,low,urban
HH01683,-1.983541,30.082798,Kicukiro,Masaka,1,5.0,river_lake,basic,low,urban
HH01684,-1.962714,30.110544,Kicukiro,Masaka,2,2.0,piped,improved,medium,urban
HH01685,-1.962128,30.097538,Kicukiro,Masaka,4,2.0,piped,limited,high,rural
HH01686,-1.982962,30.10925,Kicukiro,Masaka,1,3.0,piped,improved,medium,urban
HH01687,-1.990386,30.075307,Kicukiro,Masaka,1,5.0,piped,improved,low,urban
HH01688,-2.037953,30.079249,Kicukiro,Niboye,0,3.0,piped,basic,very_low,urban
HH01689,-2.024897,30.089572,Kicukiro,Niboye,2,5.0,piped,improved,high,urban
HH01690,-1.964876,30.082659,Kicukiro,Masaka,1,5.0,unprotected_well,improved,low,urban
HH01691,-2.020496,30.068493,Kicukiro,Niboye,3,2.0,protected_well,open_defecation,medium,urban
HH01692,-2.044631,30.078848,Kicukiro,Niboye,2,4.0,protected_well,improved,high,urban
HH01693,-2.00798,30.071111,Kicukiro,Niboye,1,3.0,piped,limited,low,urban
HH01694,-1.980704,30.106246,Kicukiro,Masaka,2,2.0,river_lake,limited,low,rural
HH01695,-2.042992,30.073532,Kicukiro,Niboye,3,5.0,piped,basic,medium,urban
HH01696,-2.04314,30.114628,Kicukiro,Gahanga,0,4.0,piped,basic,medium,urban
HH01697,-2.003868,30.145582,Kicukiro,Masaka,0,3.0,piped,improved,low,urban
HH01698,-2.020794,30.145074,Kicukiro,Gahanga,3,2.0,piped,improved,low,urban
HH01699,-1.96248,30.088932,Kicukiro,Masaka,0,5.0,protected_well,limited,high,urban
HH01700,-2.012028,30.061553,Kicukiro,Niboye,1,2.0,unprotected_well,improved,medium,urban
HH01701,-2.024158,30.064665,Kicukiro,Niboye,3,5.0,unprotected_well,basic,medium,urban
HH01702,-2.031756,30.09478,Kicukiro,Niboye,1,5.0,protected_well,improved,low,urban
HH01703,-2.035332,30.130129,Kicukiro,Gahanga,0,2.0,piped,basic,medium,urban
HH01704,-1.983894,30.062704,Kicukiro,Masaka,3,4.0,piped,improved,medium,urban
HH01705,-2.023711,30.125707,Kicukiro,Gahanga,5,1.0,unprotected_well,basic,very_low,rural
HH01706,-1.992874,30.116852,Kicukiro,Masaka,1,3.0,protected_well,limited,high,rural
HH01707,-2.047794,30.083135,Kicukiro,Niboye,3,2.0,unprotected_well,open_defecation,low,rural
HH01708,-2.021391,30.067703,Kicukiro,Niboye,1,5.0,unprotected_well,limited,very_low,urban
HH01709,-2.048398,30.11495,Kicukiro,Gahanga,3,4.0,piped,improved,very_low,urban
HH01710,-1.981149,30.075304,Kicukiro,Masaka,2,4.0,piped,improved,low,urban
HH01711,-1.997797,30.124874,Kicukiro,Masaka,0,3.0,protected_well,limited,low,rural
HH01712,-2.0378,30.063739,Kicukiro,Niboye,3,2.0,unprotected_well,improved,medium,urban
HH01713,-1.963159,30.078025,Kicukiro,Masaka,1,4.0,piped,improved,medium,urban
HH01714,-1.977202,30.121961,Kicukiro,Masaka,3,5.0,river_lake,improved,medium,urban
HH01715,-2.04652,30.093345,Kicukiro,Niboye,3,4.0,protected_well,basic,low,urban
HH01716,-2.022379,30.097709,Kicukiro,Niboye,0,3.0,piped,basic,high,urban
HH01717,-2.048904,30.137872,Kicukiro,Gahanga,0,5.0,piped,improved,low,urban
HH01718,-2.035891,30.062692,Kicukiro,Niboye,3,4.0,protected_well,improved,low,urban
HH01719,-2.039354,30.098176,Kicukiro,Niboye,0,5.0,piped,basic,low,urban
HH01720,-2.021883,30.084559,Kicukiro,Niboye,1,3.0,piped,basic,low,urban
HH01721,-2.014636,30.100943,Kicukiro,Niboye,3,1.0,protected_well,open_defecation,very_low,rural
HH01722,-2.004001,30.10368,Kicukiro,Masaka,0,4.0,piped,improved,very_low,urban
HH01723,-2.012277,30.070761,Kicukiro,Niboye,2,5.0,protected_well,basic,very_low,urban
HH01724,-2.007297,30.062408,Kicukiro,Niboye,2,4.0,protected_well,improved,high,urban
HH01725,-2.028686,30.136406,Kicukiro,Gahanga,1,4.0,river_lake,improved,medium,urban
HH01726,-2.034339,30.088453,Kicukiro,Niboye,3,1.0,unprotected_well,limited,very_low,rural
HH01727,-2.026784,30.114809,Kicukiro,Gahanga,2,3.0,unprotected_well,improved,high,urban
HH01728,-2.008767,30.071525,Kicukiro,Niboye,3,4.0,piped,improved,very_low,urban
HH01729,-2.014366,30.09256,Kicukiro,Niboye,1,2.0,piped,basic,medium,urban
HH01730,-2.033373,30.060787,Kicukiro,Niboye,0,5.0,piped,limited,low,urban
HH01731,-1.9825,30.071442,Kicukiro,Masaka,1,2.0,unprotected_well,improved,high,urban
HH01732,-1.98725,30.120345,Kicukiro,Masaka,0,4.0,unprotected_well,improved,low,urban
HH01733,-1.987451,30.075132,Kicukiro,Masaka,0,3.0,unprotected_well,improved,low,urban
HH01734,-2.025499,30.120353,Kicukiro,Gahanga,2,3.0,river_lake,open_defecation,low,rural
HH01735,-1.985853,30.12619,Kicukiro,Masaka,3,4.0,piped,improved,low,urban
HH01736,-1.994562,30.07392,Kicukiro,Masaka,0,3.0,protected_well,improved,medium,urban
HH01737,-2.022654,30.063064,Kicukiro,Niboye,0,5.0,piped,improved,medium,urban
HH01738,-2.034265,30.103282,Kicukiro,Gahanga,0,4.0,piped,improved,high,urban
HH01739,-1.97703,30.066658,Kicukiro,Masaka,1,3.0,river_lake,open_defecation,low,rural
HH01740,-2.006734,30.093041,Kicukiro,Niboye,0,2.0,unprotected_well,limited,very_low,rural
HH01741,-2.04347,30.075248,Kicukiro,Niboye,1,1.0,protected_well,basic,high,rural
HH01742,-2.025178,30.116703,Kicukiro,Gahanga,1,5.0,unprotected_well,basic,very_low,urban
HH01743,-2.012768,30.060642,Kicukiro,Niboye,4,1.0,unprotected_well,limited,medium,rural
HH01744,-2.04926,30.142011,Kicukiro,Gahanga,3,5.0,piped,basic,low,urban
HH01745,-1.992321,30.114263,Kicukiro,Masaka,0,3.0,piped,basic,medium,urban
HH01746,-2.012738,30.073795,Kicukiro,Niboye,2,2.0,unprotected_well,limited,very_low,rural
HH01747,-2.042129,30.138179,Kicukiro,Gahanga,3,4.0,piped,improved,high,urban
HH01748,-2.033643,30.136533,Kicukiro,Gahanga,0,4.0,unprotected_well,improved,low,urban
HH01749,-2.002636,30.063807,Kicukiro,Masaka,0,3.0,piped,limited,medium,urban
HH01750,-1.976708,30.074604,Kicukiro,Masaka,3,5.0,piped,improved,very_low,urban
HH01751,-1.976282,30.108628,Kicukiro,Masaka,0,2.0,piped,basic,low,urban
HH01752,-2.044765,30.144881,Kicukiro,Gahanga,3,4.0,piped,improved,medium,urban
HH01753,-2.04174,30.091757,Kicukiro,Niboye,0,4.0,piped,improved,very_low,urban
HH01754,-2.038826,30.091186,Kicukiro,Niboye,3,3.0,protected_well,improved,low,urban
HH01755,-2.030134,30.14291,Kicukiro,Gahanga,1,5.0,piped,improved,medium,urban
HH01756,-1.992162,30.114616,Kicukiro,Masaka,0,4.0,piped,improved,medium,urban
HH01757,-1.966753,30.100309,Kicukiro,Masaka,3,5.0,piped,improved,medium,urban
HH01758,-2.006848,30.123852,Kicukiro,Gahanga,2,2.0,unprotected_well,improved,high,urban
HH01759,-2.045739,30.061432,Kicukiro,Niboye,2,3.0,protected_well,improved,very_low,urban
HH01760,-2.033129,30.080507,Kicukiro,Niboye,1,3.0,unprotected_well,limited,high,urban
HH01761,-1.980986,30.081353,Kicukiro,Masaka,2,5.0,piped,improved,medium,urban
HH01762,-1.964331,30.123407,Kicukiro,Masaka,3,2.0,piped,improved,medium,urban
HH01763,-2.023881,30.085529,Kicukiro,Niboye,2,1.0,unprotected_well,limited,low,rural
HH01764,-2.02379,30.118958,Kicukiro,Gahanga,2,2.0,protected_well,improved,high,urban
HH01765,-1.974731,30.116758,Kicukiro,Masaka,1,3.0,protected_well,improved,high,urban
HH01766,-1.999843,30.069811,Kicukiro,Masaka,1,4.0,piped,open_defecation,high,urban
HH01767,-2.039702,30.14262,Kicukiro,Gahanga,3,3.0,protected_well,open_defecation,high,rural
HH01768,-2.01832,30.103723,Kicukiro,Gahanga,3,4.0,piped,basic,high,urban
HH01769,-2.039854,30.073251,Kicukiro,Niboye,3,3.0,piped,improved,low,urban
HH01770,-2.014824,30.116546,Kicukiro,Gahanga,2,2.0,protected_well,limited,medium,urban
HH01771,-1.96104,30.085904,Kicukiro,Masaka,1,5.0,protected_well,improved,high,urban
HH01772,-1.96121,30.116773,Kicukiro,Masaka,3,5.0,unprotected_well,open_defecation,medium,urban
HH01773,-2.020528,30.111742,Kicukiro,Gahanga,1,5.0,piped,improved,medium,urban
HH01774,-2.020393,30.087511,Kicukiro,Niboye,2,2.0,unprotected_well,open_defecation,low,urban
HH01775,-2.042131,30.109814,Kicukiro,Gahanga,2,1.0,protected_well,limited,low,rural
HH01776,-2.042124,30.071342,Kicukiro,Niboye,0,2.0,protected_well,basic,very_low,rural
HH01777,-2.014977,30.102268,Kicukiro,Niboye,1,2.0,protected_well,basic,very_low,urban
HH01778,-2.027051,30.069716,Kicukiro,Niboye,1,2.0,piped,improved,medium,urban
HH01779,-2.010997,30.134557,Kicukiro,Gahanga,0,3.0,piped,improved,high,urban
HH01780,-2.04293,30.096154,Kicukiro,Niboye,2,5.0,unprotected_well,basic,low,urban
HH01781,-2.017045,30.091141,Kicukiro,Niboye,1,3.0,river_lake,limited,medium,rural
HH01782,-2.045874,30.065619,Kicukiro,Niboye,1,4.0,piped,improved,very_low,urban
HH01783,-1.99144,30.118649,Kicukiro,Masaka,2,2.0,protected_well,improved,medium,urban
HH01784,-2.007889,30.098837,Kicukiro,Niboye,3,3.0,piped,basic,low,urban
HH01785,-2.040032,30.059094,Kicukiro,Niboye,3,3.0,protected_well,improved,medium,urban
HH01786,-1.96024,30.129402,Kicukiro,Masaka,0,2.0,unprotected_well,basic,high,urban
HH01787,-2.032395,30.130446,Kicukiro,Gahanga,0,5.0,piped,improved,medium,urban
HH01788,-2.046622,30.124994,Kicukiro,Gahanga,0,3.0,piped,basic,high,urban
HH01789,-1.971832,30.082576,Kicukiro,Masaka,3,5.0,piped,improved,low,urban
HH01790,-2.025851,30.120354,Kicukiro,Gahanga,1,3.0,protected_well,open_defecation,medium,urban
HH01791,-2.028252,30.06601,Kicukiro,Niboye,5,2.0,river_lake,open_defecation,low,rural
HH01792,-2.012698,30.125434,Kicukiro,Gahanga,0,4.0,piped,improved,medium,urban
HH01793,-2.032076,30.095572,Kicukiro,Niboye,3,5.0,piped,improved,very_low,urban
HH01794,-2.047207,30.076609,Kicukiro,Niboye,1,1.0,unprotected_well,limited,low,rural
HH01795,-1.969176,30.110541,Kicukiro,Masaka,1,4.0,piped,improved,medium,urban
HH01796,-2.019508,30.106454,Kicukiro,Gahanga,0,5.0,piped,basic,high,urban
HH01797,-2.002683,30.069393,Kicukiro,Masaka,2,2.0,unprotected_well,limited,low,rural
HH01798,-2.007271,30.118745,Kicukiro,Gahanga,2,3.0,protected_well,basic,medium,rural
HH01799,-2.043303,30.126518,Kicukiro,Gahanga,2,5.0,river_lake,improved,low,urban
HH01800,-1.97712,30.096914,Kicukiro,Masaka,2,5.0,piped,improved,high,urban
HH01801,-2.272693,29.673002,Nyanza,Kibilizi,2,3.0,protected_well,limited,medium,rural
HH01802,-2.237408,29.711181,Nyanza,Kibilizi,1,2.0,unprotected_well,open_defecation,low,rural
HH01803,-2.477611,29.66624,Nyanza,Busasamana,0,3.0,unprotected_well,limited,very_low,rural
HH01804,-2.455367,29.762118,Nyanza,Cyabakamyi,3,3.0,river_lake,basic,low,rural
HH01805,-2.463592,29.735339,Nyanza,Busasamana,0,5.0,protected_well,improved,low,urban
HH01806,-2.225793,29.638434,Nyanza,Kibilizi,0,3.0,river_lake,basic,low,rural
HH01807,-2.450423,29.793586,Nyanza,Cyabakamyi,0,3.0,protected_well,basic,very_low,rural
HH01808,-2.362176,29.624581,Nyanza,Busasamana,4,1.0,unprotected_well,open_defecation,very_low,rural
HH01809,-2.380838,29.660702,Nyanza,Busasamana,0,2.0,protected_well,basic,medium,urban
HH01810,-2.370053,29.654352,Nyanza,Busasamana,3,2.0,piped,open_defecation,low,rural
HH01811,-2.214084,29.84812,Nyanza,Kibilizi,5,3.0,protected_well,limited,low,rural
HH01812,-2.418849,29.883218,Nyanza,Cyabakamyi,3,1.0,unprotected_well,open_defecation,low,rural
HH01813,-2.262037,29.642965,Nyanza,Kibilizi,2,1.0,river_lake,limited,low,rural
HH01814,-2.264941,29.781016,Nyanza,Kibilizi,1,1.0,piped,limited,medium,rural
HH01815,-2.216329,29.718709,Nyanza,Kibilizi,0,4.0,piped,limited,medium,urban
HH01816,-2.370002,29.766164,Nyanza,Cyabakamyi,4,3.0,piped,open_defecation,high,rural
HH01817,-2.381984,29.746946,Nyanza,Busasamana,3,2.0,piped,limited,very_low,rural
